exp_length,original_score,facts,prediction,original_rank,new_scores,new_ranks,exp,new_score,new_rank
16,8.216557,"[([(1843, 30, 2820), (4057, 48, 32), (2820, 7, 1843), (4057, 19, 2820)], 0.3881998, 'xrule'), ({(1843, 34, 90), (1843, 86, 410), (410, 32, 1843), (1843, 106, 3373)}, 0.3440208847166695, 'baseline'), ({(4057, 38, 1843), (1843, 86, 410), (410, 32, 1843), (1843, 34, 90)}, 0.33402160942242803, 'baseline'), ({(6371, 6, 1843), (1843, 86, 410), (410, 32, 1843), (1843, 34, 90)}, 0.3262205534489171, 'baseline'), ({(1843, 34, 90), (1843, 86, 410), (1843, 183, 4593), (410, 32, 1843)}, 0.3225994520629773, 'baseline'), ({(1843, 34, 90), (1843, 86, 410), (410, 32, 1843)}, 0.3032799176403628, 'baseline'), ({(2355, 6, 1843), (1843, 86, 410), (410, 32, 1843), (1843, 34, 90)}, 0.2968759945553522, 'baseline'), ({(1843, 34, 90), (1843, 86, 410), (410, 32, 1843), (4593, 38, 1843)}, 0.2883358410094129, 'baseline'), ({(1843, 34, 90), (1843, 86, 410), (9791, 6, 1843), (410, 32, 1843)}, 0.286615412557164, 'baseline'), ({(2355, 38, 1843), (1843, 86, 410), (410, 32, 1843), (1843, 34, 90)}, 0.282139818913965, 'baseline'), ({(1843, 34, 90), (1843, 86, 410), (410, 32, 1843), (1843, 12, 2355)}, 0.2785377910174203, 'baseline'), ([(12179, 6, 1843), (12179, 38, 1843), (2551, 192, 12179), (12179, 77, 2551), (12179, 192, 2551), (2551, 48, 32)], 0.24609947, 'xrule'), ([(2551, 38, 1843), (1843, 109, 2551), (2551, 6, 1843), (2551, 102, 1843), (2551, 48, 32)], 0.24419975, 'xrule'), ([(1843, 109, 2551), (12179, 192, 2551), (12179, 48, 32), (2551, 102, 1843), (2551, 38, 1843), (2551, 6, 1843), (2551, 192, 12179), (12179, 77, 2551)], 0.2244997, 'xrule'), ([(2820, 7, 1843), (2820, 7, 719), (1843, 30, 2820), (719, 28, 32), (719, 13, 32)], 0.19479942, 'xrule')]","(1843, 28, 32)",1,[7.666003],[1],"[(1843, 86, 410), (4057, 19, 2820), (32, 139, 90), (410, 32, 1843), (4593, 48, 32), (1843, 30, 2820), (6371, 6, 1843), (6371, 48, 32), (4057, 48, 32), (3373, 135, 32), (410, 16, 32), (4057, 38, 1843), (1843, 34, 90), (1843, 106, 3373), (1843, 183, 4593), (2820, 7, 1843)]",7.666003,1.0
20,7.1832814,"[({(4660, 107, 658), (4660, 107, 136), (4491, 103, 4660), (1794, 2, 4660)}, 0.2939577511486999, 'baseline'), ([(300, 107, 4), (300, 107, 657), (4660, 107, 657)], 0.27699947, 'xrule'), ({(4660, 107, 658), (4491, 103, 4660), (1794, 2, 4660), (4649, 7, 4660)}, 0.27190307875607767, 'baseline'), ({(4660, 107, 658), (4660, 107, 136), (1794, 2, 4660), (4649, 7, 4660)}, 0.2705650737213899, 'baseline'), ({(4660, 107, 658), (4660, 1, 3551), (1794, 2, 4660), (4491, 103, 4660)}, 0.25123886355995667, 'baseline'), ({(4660, 107, 658), (4491, 103, 4660), (1794, 2, 4660), (5119, 103, 4660)}, 0.24931720983416497, 'baseline'), ({(4660, 107, 658), (4491, 103, 4660), (1794, 2, 4660), (1469, 7, 4660)}, 0.24919323214685737, 'baseline'), ({(4660, 107, 658), (4660, 107, 136), (4660, 1, 3551), (1794, 2, 4660)}, 0.24911884555049243, 'baseline'), ({(4660, 107, 658), (4660, 107, 136), (1794, 2, 4660), (5119, 103, 4660)}, 0.24873832952081715, 'baseline'), ({(4660, 107, 658), (4660, 107, 136), (1794, 2, 4660), (1469, 7, 4660)}, 0.24705890899773794, 'baseline'), ({(4660, 107, 658), (4491, 103, 4660), (1794, 2, 4660), (4660, 30, 1827)}, 0.24487785586712524, 'baseline'), ([(630, 30, 1827), (630, 107, 4), (1827, 7, 630), (4660, 30, 1827), (1827, 7, 4660)], 0.14989948, 'xrule'), ([(1202, 145, 630), (630, 107, 4), (1202, 145, 4660)], -0.016600609, 'xrule'), ([(4660, 107, 658), (4346, 31, 4), (658, 2, 4346), (4346, 31, 658)], -0.16380024, 'xrule'), ([(4660, 107, 470), (4578, 31, 470), (4578, 31, 4)], -0.16400051, 'xrule')]","(4660, 107, 4)",1,[6.760485],[1],"[(1794, 2, 4660), (4660, 107, 658), (11264, 107, 4), (9520, 31, 4), (4649, 7, 4660), (4660, 107, 136), (4491, 103, 4660), (4660, 1, 3551), (3551, 6, 8489), (300, 107, 657), (300, 107, 4), (1794, 2, 11264), (4660, 107, 657), (6974, 107, 4), (8489, 31, 4), (4649, 7, 6974), (11264, 107, 658), (3349, 107, 4), (9520, 31, 136), (4491, 103, 3349)]",6.760485,1.0
12,6.4405465,"[({(786, 35, 7125), (786, 64, 471), (786, 35, 12986), (471, 64, 786)}, 0.16138176177740646, 'baseline'), ({(786, 35, 7125), (786, 35, 12986), (471, 64, 786)}, 0.16113762114369828, 'baseline'), ({(786, 35, 7125), (6448, 64, 786), (471, 64, 786), (786, 35, 12986)}, 0.1603160306877362, 'baseline'), ({(786, 64, 471), (786, 35, 12986), (786, 35, 7125)}, 0.15936283324043723, 'baseline'), ({(786, 35, 7125), (3282, 64, 786), (471, 64, 786), (786, 35, 12986)}, 0.1590156957685724, 'baseline'), ({(786, 64, 6448), (786, 35, 7125), (786, 35, 12986), (471, 64, 786)}, 0.15882734506523052, 'baseline'), ({(786, 35, 7125), (513, 64, 786), (471, 64, 786), (786, 35, 12986)}, 0.15845255110963796, 'baseline'), ({(786, 64, 857), (786, 35, 7125), (786, 35, 12986), (471, 64, 786)}, 0.15844063017873886, 'baseline'), ({(786, 35, 7125), (786, 64, 471), (6448, 64, 786), (786, 35, 12986)}, 0.1582284376133326, 'baseline'), ({(786, 35, 7125), (786, 35, 12986), (471, 64, 786), (786, 64, 513)}, 0.15810302947282961, 'baseline'), ([(4298, 93, 3282), (4298, 93, 786), (3282, 35, 12545)], 0.1111002, 'xrule'), ([(1624, 35, 12545), (4298, 93, 786), (4298, 93, 1624)], 0.10570049, 'xrule'), ([(3282, 35, 12545), (3282, 64, 786)], 0.105199814, 'xrule'), ([(4552, 35, 12545), (4298, 93, 786), (4298, 93, 4552)], 0.10150051, 'xrule'), ([(857, 35, 12545), (4298, 93, 786), (4298, 93, 857)], 0.10070038, 'xrule')]","(786, 35, 12545)",1,[5.6013603],[4],"[(786, 64, 471), (786, 35, 7125), (471, 64, 786), (857, 35, 12545), (6448, 35, 12545), (3282, 35, 12545), (6448, 64, 786), (857, 35, 7125), (12986, 58, 12545), (471, 35, 12545), (3282, 64, 786), (786, 35, 12986)]",5.6013603,4.0
17,7.7915053,"[([(2384, 5, 399), (399, 130, 13197), (9, 130, 2384), (2384, 4, 9), (2384, 5, 9), (13197, 4, 399), (13197, 5, 399), (2384, 4, 399)], 0.52210045, 'xrule'), ({(11, 130, 13197), (399, 130, 13197), (13197, 4, 399), (13197, 5, 11)}, 0.49558262304373846, 'baseline'), ({(11, 130, 13197), (399, 130, 13197), (13197, 5, 399), (13197, 5, 11)}, 0.49540523964081107, 'baseline'), ({(11, 130, 13197), (13197, 4, 11), (13197, 5, 399), (13197, 5, 11)}, 0.46354298041620534, 'baseline'), ([(9, 130, 12570), (12570, 4, 9), (13197, 80, 344), (12570, 80, 344)], 0.4576006, 'xrule'), ([(117, 130, 13197), (10501, 4, 117), (10501, 4, 9), (10501, 5, 9), (117, 130, 10501), (10501, 5, 117), (13197, 5, 117)], 0.43029976, 'xrule'), ({(13197, 4, 11), (399, 130, 13197), (13197, 4, 399), (13197, 5, 11)}, 0.4184542120257513, 'baseline'), ({(11, 130, 13197), (13197, 4, 399), (13197, 5, 399), (13197, 5, 11)}, 0.4179125250177145, 'baseline'), ({(13197, 4, 11), (399, 130, 13197), (13197, 5, 399), (13197, 5, 11)}, 0.41742996580592373, 'baseline'), ({(11, 130, 13197), (117, 130, 13197), (399, 130, 13197), (13197, 5, 11)}, 0.413262409003375, 'baseline'), ([(11, 130, 13197), (8811, 4, 11), (13197, 4, 11), (11, 130, 8811), (8811, 5, 9), (13197, 5, 11), (8811, 4, 9), (9, 130, 8811)], 0.37090015, 'xrule'), ([(11, 130, 13197), (12572, 4, 11), (12572, 4, 9), (11, 130, 12572), (12572, 5, 9), (13197, 4, 11), (13197, 5, 11)], 0.35239983, 'xrule'), ({(11, 130, 13197), (399, 130, 13197), (13197, 5, 117), (13197, 5, 11)}, 0.3485985214612212, 'baseline'), ({(11, 130, 13197), (13197, 5, 117), (13197, 5, 11)}, 0.1818113730238786, 'baseline'), ({(399, 130, 13197), (13197, 5, 117), (13197, 5, 11)}, 0.1434765263983704, 'baseline')]","(13197, 5, 9)",1,[6.5493627],[3],"[(9, 178, 11), (2384, 5, 399), (12570, 80, 344), (11, 130, 13197), (399, 130, 13197), (9, 178, 399), (9, 130, 2384), (2384, 4, 9), (12570, 4, 9), (2384, 5, 9), (13197, 4, 11), (13197, 5, 11), (9, 130, 12570), (13197, 4, 399), (13197, 80, 344), (13197, 5, 399), (2384, 4, 399)]",6.5493627,3.0
13,7.577811,"[([(3366, 48, 32), (3366, 85, 434), (4093, 48, 32)], 0.5221, 'xrule'), ([(7853, 48, 32), (4093, 48, 32), (7853, 85, 434)], 0.21620035, 'xrule'), ([(4093, 224, 6217), (434, 161, 6217)], 0.14590025, 'xrule'), ([(4093, 8, 7832), (7832, 85, 434), (7832, 8, 4093)], 0.11470032, 'xrule'), ([(4093, 45, 5572), (5572, 85, 434), (5572, 45, 4093)], 0.07910061, 'xrule'), ({(4093, 224, 6217)}, -0.00284810835034806, 'baseline'), ({(4093, 45, 3366)}, -0.004548509636036165, 'baseline'), ({(3366, 45, 4093)}, -0.004568060002868685, 'baseline'), ({(6464, 45, 4093)}, -0.004986246191490037, 'baseline'), ({(3366, 45, 4093), (4093, 45, 3366)}, -0.007217844083668875, 'baseline'), ({(4093, 45, 3366), (4093, 224, 6217)}, -0.007647474361295121, 'baseline'), ({(3366, 45, 4093), (4093, 224, 6217)}, -0.007962663692497636, 'baseline'), ({(4093, 224, 6217), (6464, 45, 4093)}, -0.00797458463607004, 'baseline'), ({(4093, 45, 3366), (6464, 45, 4093)}, -0.00950904660683358, 'baseline'), ({(4093, 45, 5572)}, -0.00977702909162909, 'baseline')]","(4093, 85, 434)",1,[7.60277],[1],"[(4093, 224, 6217), (3366, 85, 434), (5572, 85, 434), (4093, 45, 5572), (7832, 85, 434), (7832, 8, 4093), (7853, 48, 32), (3366, 48, 32), (5572, 45, 4093), (4093, 48, 32), (434, 161, 6217), (7853, 85, 434), (4093, 8, 7832)]",7.60277,1.0
23,8.374424,"[({(7956, 25, 62), (7956, 113, 737), (7956, 16, 32), (236, 44, 7956)}, 2.0833588662040885, 'baseline'), ({(7956, 25, 62), (7956, 113, 737), (7956, 16, 32), (7956, 172, 7192)}, 1.9695321060411062, 'baseline'), ({(7956, 25, 62), (4413, 44, 7956), (7956, 113, 737), (7956, 16, 32)}, 1.8711853892300214, 'baseline'), ({(7956, 25, 62), (7956, 143, 324), (7956, 113, 737), (7956, 16, 32)}, 1.8269339444810684, 'baseline'), ({(7956, 25, 62), (1296, 44, 7956), (7956, 113, 737), (7956, 16, 32)}, 1.789134107107931, 'baseline'), ({(7956, 25, 62), (1696, 44, 7956), (7956, 113, 737), (7956, 16, 32)}, 1.7582445942131573, 'baseline'), ({(7956, 25, 62), (7956, 113, 737), (7956, 172, 7192), (236, 44, 7956)}, 1.7018509678092137, 'baseline'), ({(7956, 25, 62), (7956, 113, 737), (7956, 16, 32)}, 1.6989661028394927, 'baseline'), ({(7956, 25, 62), (6896, 44, 7956), (7956, 113, 737), (7956, 16, 32)}, 1.6970406342519897, 'baseline'), ({(7956, 25, 62), (4413, 44, 7956), (7956, 113, 737), (7956, 172, 7192)}, 1.6322451368816242, 'baseline'), ([(7956, 25, 62), (8814, 25, 62), (8814, 100, 160)], 0.9941006, 'xrule'), ([(7956, 25, 62), (9275, 51, 160), (9275, 25, 62)], 0.8288002, 'xrule'), ([(7956, 25, 62), (8465, 25, 62), (8465, 100, 160)], 0.81830025, 'xrule'), ([(7956, 25, 62), (5, 14, 160), (5, 25, 62)], 0.80700016, 'xrule'), ([(9351, 185, 32), (9351, 51, 160), (7956, 16, 32)], 0.53340054, 'xrule')]","(7956, 198, 160)",1,[6.5150375],[1],"[(7956, 113, 737), (9524, 198, 160), (12123, 113, 737), (1296, 44, 7956), (4413, 63, 13753), (1296, 44, 9524), (7956, 25, 62), (7956, 16, 32), (12123, 25, 62), (236, 37, 9331), (13753, 198, 160), (7956, 172, 7192), (12067, 172, 7192), (12067, 198, 160), (9331, 221, 160), (7316, 198, 160), (12123, 198, 160), (12382, 51, 160), (12382, 185, 32), (7956, 143, 324), (7316, 143, 324), (236, 44, 7956), (4413, 44, 7956)]",6.5150375,1.0
19,8.788849,"[({(12458, 48, 32), (12458, 17, 215), (12458, 17, 393), (12458, 17, 862)}, 2.5047761442435914, 'baseline'), ({(12458, 48, 32), (12458, 17, 215), (12458, 24, 592), (12458, 17, 862)}, 2.3374625497206725, 'baseline'), ([(12458, 17, 862), (1216, 85, 434), (1216, 17, 862)], 2.1225996, 'xrule'), ({(12458, 48, 32), (12458, 17, 393), (12458, 24, 592), (12458, 17, 862)}, 2.081878763542885, 'baseline'), ({(12458, 48, 32), (12458, 191, 10948), (12458, 17, 215), (12458, 17, 862)}, 2.080504518758508, 'baseline'), ({(12458, 48, 32), (12458, 17, 215), (12458, 17, 862), (12458, 6, 7135)}, 1.9962893482381021, 'baseline'), ([(12458, 17, 862), (9779, 85, 434), (9779, 17, 862)], 1.9677, 'xrule'), ([(12458, 17, 862), (9361, 85, 434), (9361, 17, 862)], 1.8941002, 'xrule'), ([(12458, 48, 32), (434, 161, 701), (701, 133, 32)], 1.8907003, 'xrule'), ({(12458, 48, 32), (12458, 191, 10948), (12458, 17, 393), (12458, 17, 862)}, 1.8895455283580789, 'baseline'), ([(12458, 17, 862), (8290, 17, 862), (8290, 85, 434)], 1.8739996, 'xrule'), ({(12458, 48, 32), (12458, 191, 10948), (12458, 24, 592), (12458, 17, 862)}, 1.805485807899467, 'baseline'), ({(12458, 48, 32), (12458, 17, 215), (12458, 19, 550), (12458, 17, 862)}, 1.7855053761021549, 'baseline'), ({(12458, 48, 32), (12458, 17, 215), (12458, 38, 9259), (12458, 17, 862)}, 1.77460106336085, 'baseline'), ({(12458, 48, 32), (12458, 17, 215), (12458, 17, 862)}, 1.7644110526746626, 'baseline')]","(12458, 85, 434)",1,[6.7916584],[1],"[(1216, 17, 862), (13312, 85, 434), (12820, 85, 434), (13312, 39, 592), (12458, 17, 862), (12458, 48, 32), (12458, 191, 10948), (12458, 17, 215), (13359, 85, 434), (9660, 17, 215), (11108, 85, 434), (12820, 17, 393), (1216, 85, 434), (9660, 85, 434), (12458, 24, 592), (434, 161, 32), (13359, 17, 862), (12458, 17, 393), (11108, 191, 10948)]",6.7916584,1.0
15,6.3626885,"[({(5953, 76, 4931), (4567, 8, 4931), (4931, 60, 90), (2693, 20, 4931)}, 0.37794403404419247, 'baseline'), ({(5953, 76, 4931), (948, 45, 4931), (2693, 20, 4931), (4567, 8, 4931)}, 0.36705879533215574, 'baseline'), ({(5953, 76, 4931), (4931, 8, 4207), (4567, 8, 4931), (2693, 20, 4931)}, 0.3605509217276305, 'baseline'), ({(5953, 76, 4931), (4567, 8, 4931), (2693, 20, 4931)}, 0.3507318909202474, 'baseline'), ({(5953, 76, 4931), (4567, 8, 4931), (2693, 20, 4931), (948, 8, 4931)}, 0.34519008944886126, 'baseline'), ({(5953, 76, 4931), (4567, 8, 4931), (2693, 20, 4931), (4931, 8, 948)}, 0.34493736575222633, 'baseline'), ({(5953, 76, 4931), (4931, 8, 5991), (4567, 8, 4931), (2693, 20, 4931)}, 0.33179954826712943, 'baseline'), ({(5953, 76, 4931), (5991, 8, 4931), (4567, 8, 4931), (2693, 20, 4931)}, 0.3300009184747364, 'baseline'), ({(5953, 76, 4931), (4931, 8, 4207), (2693, 20, 4931), (4931, 60, 90)}, 0.32841209704947183, 'baseline'), ({(5953, 76, 4931), (2693, 20, 4931), (4931, 60, 90)}, 0.32048229509033427, 'baseline'), ([(2693, 20, 6104), (9014, 47, 6104), (6104, 19, 9014), (2693, 20, 4931)], 0.20250034, 'xrule'), ([(5953, 76, 4931), (9014, 47, 4208), (4208, 19, 9014), (5953, 76, 4208), (4208, 159, 5953)], 0.16819954, 'xrule'), ([(4206, 19, 9014), (2693, 20, 4931), (2693, 20, 4206), (9014, 47, 4206)], 0.14589977, 'xrule'), ([(6979, 17, 60), (4931, 17, 60), (6979, 19, 9014), (9014, 47, 6979)], 0.14000034, 'xrule'), ([(2492, 8, 4208), (9014, 47, 4208), (4208, 19, 9014), (2492, 8, 4931), (4931, 8, 2492), (4208, 8, 2492)], 0.12279987, 'xrule')]","(4931, 19, 9014)",1,[5.6374197],[2],"[(5953, 76, 4931), (2693, 20, 4931), (9730, 8, 4567), (9730, 8, 4207), (2693, 20, 7843), (7843, 19, 9014), (4931, 60, 90), (7843, 60, 90), (4567, 8, 4931), (9730, 19, 9014), (948, 19, 9014), (948, 8, 4931), (4931, 8, 4207), (948, 45, 4931), (5953, 76, 7843)]",5.6374197,2.0
22,6.7542014,"[({(5072, 48, 1124), (5072, 85, 434), (5072, 48, 382), (5072, 21, 959)}, 0.9536257288250907, 'baseline'), ({(5072, 48, 1124), (5072, 85, 434), (5072, 48, 382), (5072, 17, 818)}, 0.9508133431815459, 'baseline'), ({(5072, 48, 1124), (5072, 85, 434), (5072, 48, 382), (5072, 17, 2006)}, 0.9481621285074302, 'baseline'), ({(5072, 48, 1124), (3730, 140, 5072), (5072, 85, 434), (5072, 48, 382)}, 0.9459815521414842, 'baseline'), ({(5072, 48, 1124), (1177, 189, 5072), (5072, 85, 434), (5072, 48, 382)}, 0.9269738689520257, 'baseline'), ({(5072, 48, 1124), (5072, 85, 434), (5072, 48, 382), (5072, 82, 2456)}, 0.9224596515079398, 'baseline'), ({(5072, 48, 1124), (5072, 85, 434), (5072, 48, 382), (10735, 21, 5072)}, 0.9057593833366685, 'baseline'), ({(5072, 21, 959), (5072, 48, 1124), (5072, 48, 382), (5072, 17, 2006)}, 0.8887238986693107, 'baseline'), ({(5072, 48, 1124), (5072, 17, 243), (5072, 85, 434), (5072, 48, 382)}, 0.8874369151473225, 'baseline'), ({(5072, 21, 959), (3730, 140, 5072), (5072, 48, 1124), (5072, 48, 382)}, 0.8821969515612569, 'baseline'), ([(382, 54, 249), (1124, 62, 382), (382, 15, 1124), (1124, 205, 382), (1124, 135, 382), (1124, 228, 382), (1124, 163, 382), (249, 133, 382), (382, 15, 249), (5072, 48, 1124)], 0.34560013, 'xrule'), ([(5350, 66, 249), (5072, 48, 1124), (5350, 48, 1124)], 0.29710007, 'xrule'), ([(6234, 24, 249), (6234, 48, 1124), (5072, 48, 1124), (6234, 39, 249)], 0.29570007, 'xrule'), ([(9279, 66, 249), (9279, 48, 1124), (5072, 48, 1124), (9279, 24, 249)], 0.29430008, 'xrule'), ([(2257, 48, 1124), (5072, 48, 1124), (2257, 66, 249), (2257, 24, 249)], 0.29360008, 'xrule')]","(5072, 66, 249)",1,[5.259858],[1],"[(1177, 189, 5072), (3730, 140, 9792), (5072, 17, 2006), (5072, 48, 1124), (3730, 140, 5072), (12068, 17, 2006), (12068, 224, 249), (5072, 48, 382), (9792, 39, 249), (8179, 45, 959), (9709, 17, 818), (249, 15, 501), (249, 15, 8366), (5072, 17, 818), (382, 54, 249), (5072, 21, 959), (5072, 85, 434), (434, 161, 249), (1124, 15, 8366), (1177, 89, 501), (9709, 66, 249), (8179, 39, 249)]",5.259858,1.0
15,5.891928,"[({(5078, 24, 2244), (5078, 43, 141), (5078, 85, 434), (5078, 48, 32)}, 0.8632288458143687, 'baseline'), ({(5078, 24, 2244), (5078, 43, 141), (5078, 82, 6851), (5078, 48, 32)}, 0.8347826477816223, 'baseline'), ({(5078, 82, 6851), (5078, 24, 2244), (5078, 85, 434), (5078, 48, 32)}, 0.8343420502339558, 'baseline'), ({(5078, 17, 818), (5078, 24, 2244), (5078, 43, 141), (5078, 48, 32)}, 0.7410927276294005, 'baseline'), ({(5078, 17, 818), (5078, 24, 2244), (5078, 85, 434), (5078, 48, 32)}, 0.7364330748787804, 'baseline'), ({(5078, 17, 818), (5078, 24, 2244), (5078, 82, 6851), (5078, 48, 32)}, 0.7346892813134959, 'baseline'), ({(5078, 24, 2244), (5078, 82, 6851), (5078, 48, 32), (5078, 38, 1335)}, 0.713857696066235, 'baseline'), ({(5078, 24, 2244), (5078, 43, 141), (5078, 48, 32), (5078, 38, 1335)}, 0.7049990152413548, 'baseline'), ({(5078, 24, 2244), (5078, 85, 434), (5078, 48, 32), (5078, 38, 1335)}, 0.7030835603089709, 'baseline'), ({(5078, 24, 2244), (5078, 102, 1335), (5078, 82, 6851), (5078, 48, 32)}, 0.7029934380873434, 'baseline'), ([(5078, 24, 2244), (434, 161, 2244), (434, 161, 181)], 0.4644003, 'xrule'), ([(5078, 24, 2244), (2244, 133, 181)], 0.39680004, 'xrule'), ([(5078, 24, 2244), (6437, 150, 2244), (6437, 150, 181)], 0.3722, 'xrule'), ([(434, 161, 181), (5078, 85, 434)], 0.15320015, 'xrule'), ([(4104, 82, 6851), (5078, 82, 6851), (4104, 48, 181)], 0.12380028, 'xrule')]","(5078, 48, 181)",1,[4.202472],[3],"[(181, 218, 32), (5078, 82, 6851), (5078, 17, 818), (5078, 24, 2244), (3406, 17, 818), (11717, 48, 181), (3406, 48, 181), (5078, 48, 32), (2244, 133, 181), (11717, 43, 141), (11313, 48, 181), (5078, 43, 141), (11313, 82, 6851), (434, 161, 181), (5078, 85, 434)]",4.202472,3.0
27,5.7745996,"[([(308, 234, 90), (1682, 234, 90), (1682, 219, 90), (308, 139, 90), (1682, 139, 90), (308, 206, 90), (308, 219, 90), (1580, 13, 308), (1682, 206, 90)], 0.52920055, 'xrule'), ([(1682, 234, 90), (1585, 219, 90), (1682, 219, 90), (1682, 139, 90), (1585, 206, 90), (1585, 139, 90), (1585, 234, 90), (1580, 13, 1585), (1682, 206, 90)], 0.36380005, 'xrule'), ([(3166, 48, 32), (1580, 13, 32), (1682, 122, 3166), (1580, 28, 32)], 0.2850008, 'xrule'), ({(1580, 13, 1934), (1580, 13, 2282), (1580, 13, 308), (1580, 13, 202)}, 0.1749010488898697, 'baseline'), ({(1580, 13, 1934), (1580, 13, 2282), (1580, 13, 202)}, 0.14927295890277265, 'baseline'), ({(1580, 13, 2282), (1580, 13, 308), (1580, 13, 202)}, 0.12598900041134684, 'baseline'), ({(1580, 13, 1934), (1580, 13, 308), (1580, 13, 202)}, 0.12519172867732833, 'baseline'), ({(1580, 13, 2410), (1580, 13, 2282), (1580, 13, 202)}, 0.12376693926068881, 'baseline'), ({(1580, 13, 1934), (1580, 13, 2410), (1580, 13, 202)}, 0.12240795338200293, 'baseline'), ({(1580, 13, 1302), (1580, 13, 2282), (1580, 13, 202)}, 0.11664013110703658, 'baseline'), ({(1580, 13, 1934), (1580, 13, 1302), (1580, 13, 202)}, 0.11461452684914529, 'baseline'), ([(1129, 147, 1682), (1580, 13, 2282), (1129, 13, 2282)], 0.111400604, 'xrule'), ({(1580, 13, 2282), (1580, 13, 308), (1580, 13, 1934)}, 0.11119941911663186, 'baseline'), ({(1580, 13, 2410), (1580, 13, 2282), (1580, 13, 1934)}, 0.10783199505883857, 'baseline'), ([(1129, 147, 1682), (1580, 13, 202), (1129, 13, 202)], 0.09899998, 'xrule')]","(1580, 13, 1682)",1,[5.356702],[8],"[(308, 234, 90), (308, 139, 90), (3166, 48, 32), (1580, 13, 2282), (1580, 13, 308), (1580, 13, 1934), (1682, 122, 3166), (13066, 150, 1682), (1585, 206, 90), (2282, 58, 1682), (6076, 29, 1682), (1682, 206, 90), (1585, 219, 90), (1682, 219, 90), (308, 206, 90), (1585, 234, 90), (308, 219, 90), (1580, 13, 1585), (1580, 13, 32), (13066, 150, 308), (1580, 28, 32), (1682, 234, 90), (1682, 139, 90), (1585, 139, 90), (1682, 58, 202), (6076, 29, 1934), (1580, 13, 202)]",5.356702,8.0
14,7.008473,"[({(476, 25, 62), (476, 150, 181), (476, 113, 737), (476, 150, 1046)}, 0.948357631798489, 'baseline'), ({(476, 150, 1046), (476, 150, 181), (476, 198, 160), (476, 113, 737)}, 0.9239788547050699, 'baseline'), ({(476, 150, 382), (476, 150, 1046), (476, 150, 181), (476, 113, 737)}, 0.9122343552717199, 'baseline'), ({(476, 25, 62), (476, 198, 160), (476, 113, 737), (476, 150, 1046)}, 0.8841267115377158, 'baseline'), ({(476, 150, 382), (476, 25, 62), (476, 113, 737), (476, 150, 1046)}, 0.8676853660001592, 'baseline'), ({(476, 150, 382), (476, 150, 1046), (476, 198, 160), (476, 113, 737)}, 0.8518238545004778, 'baseline'), ({(476, 150, 382), (476, 150, 1046), (476, 172, 5721), (476, 113, 737)}, 0.8361273286025596, 'baseline'), ({(476, 150, 382), (476, 150, 181), (476, 198, 160), (476, 113, 737)}, 0.815510796852935, 'baseline'), ({(476, 150, 382), (476, 25, 62), (476, 150, 181), (476, 113, 737)}, 0.8078737727764568, 'baseline'), ({(476, 150, 1046), (476, 150, 181), (476, 113, 737)}, 0.7899132240501885, 'baseline'), ([(476, 25, 62), (9686, 46, 1407), (9686, 25, 62)], 0.57599926, 'xrule'), ([(476, 25, 62), (736, 46, 1407), (736, 25, 62)], 0.5168991, 'xrule'), ([(9686, 113, 737), (9686, 46, 1407), (476, 113, 737)], 0.48569965, 'xrule'), ([(736, 113, 737), (736, 46, 1407), (476, 113, 737)], 0.43389988, 'xrule'), ([(476, 25, 62), (10529, 46, 1407), (10529, 25, 62)], 0.41579914, 'xrule')]","(476, 46, 1407)",1,[6.276991],[6],"[(476, 25, 62), (476, 150, 181), (11609, 46, 1407), (476, 113, 737), (10529, 150, 181), (476, 198, 160), (10529, 198, 160), (11609, 150, 382), (476, 150, 382), (10529, 46, 1407), (10529, 25, 62), (10529, 113, 737), (476, 150, 1046), (10529, 150, 1046)]",6.276991,6.0
